strd_yymm,ovd_info_strd_yymm,deto_id,loan_tpbuz_ctgo_nm,inst_id,ovd_typ_nm,ovd_rson_nm,reg_rson_nm,ovd_reg_yymm,ovd_amt
202010,201807,X0764410479830242880,98,X1519707582874098427,1,199,0,201307,860
202010,201808,X0764410479830242880,98,X1519707582874098427,1,199,0,201307,860
202010,201809,X0764410479830242880,98,X1519707582874098427,1,199,0,201307,860
202010,201810,X0764410479830242880,98,X1519707582874098427,1,199,0,201307,860
202010,201811,X0764410479830242880,98,X1519707582874098427,1,199,0,201307,860
202010,201812,X0764410479830242880,98,X1519707582874098427,1,199,0,201307,860
202010,201704,X0774510471813945692,5,Y4138055439029740933,1,104,0,201704,320
202010,201806,X0779652289103911517,5,X5751257015294279443,1,101,0,201806,16000
202010,201807,X0779652289103911517,5,X5751257015294279443,1,101,0,201806,16000
202010,201808,X0779652289103911517,5,X5751257015294279443,1,101,0,201806,16000
202010,201809,X0779652289103911517,5,X5751257015294279443,1,101,0,201806,16000
202010,201612,X0785809021912126924,98,Y7808316587398169812,1,201,0,201502,500
202010,201701,X0785809021912126924,98,Y7808316587398169812,1,201,0,201502,500
202010,201702,X0785809021912126924,98,Y7808316587398169812,1,201,0,201502,500
202010,201703,X0785809021912126924,98,Y7808316587398169812,1,201,0,201502,500
202010,201704,X0785809021912126924,98,Y7808316587398169812,1,201,0,201502,500
202010,201612,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201612,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201701,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201701,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201702,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201702,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201703,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201703,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201704,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201704,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201705,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201705,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201706,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201706,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201707,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201707,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201708,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201708,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201708,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201709,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201709,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201709,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201710,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201710,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201710,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201711,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201711,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201711,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201712,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201712,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201712,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201801,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201801,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201801,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201802,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201802,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201802,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201803,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201803,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201803,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201804,X0791761078322160765,98,X6881772502850308012,1,201,0,201605,1900
202010,201804,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201804,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201805,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201805,X0791761078322160765,5,Y8120833608783966700,1,103,7,201612,7800
202010,201806,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201807,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201808,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201809,X0791761078322160765,5,X5359400176557488835,1,104,0,201809,3400
202010,201809,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201810,X0791761078322160765,5,X5359400176557488835,1,104,0,201809,3400
202010,201810,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201811,X0791761078322160765,5,X5359400176557488835,1,104,0,201809,3400
202010,201811,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201812,X0791761078322160765,5,Y2165696214734501682,1,104,0,201708,920
202010,201612,X0837953406890401060,1,X1444283806593729101,1,104,7,201508,3500
202010,201701,X0837953406890401060,1,X1444283806593729101,1,104,7,201508,3500
202010,201702,X0837953406890401060,1,X1444283806593729101,1,104,7,201508,3500
202010,201704,X0837953406890401060,1,X1444283806593729101,1,104,0,201704,1000
202010,201705,X0837953406890401060,1,X1444283806593729101,1,104,0,201704,1000
202010,201706,X0837953406890401060,17,X1038786911009316485,1,101,0,201706,6100
202010,201706,X0837953406890401060,1,X1444283806593729101,1,104,0,201704,1000
202010,201707,X0837953406890401060,1,X1444283806593729101,1,104,0,201704,1000
202010,201708,X0837953406890401060,1,X1444283806593729101,1,104,0,201704,1000
202010,201709,X0837953406890401060,1,X1444283806593729101,1,104,0,201704,1000
202010,201612,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201701,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201702,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201703,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201704,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201705,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201706,X0848424531375876030,5,X2958872195200532215,1,101,0,201611,140000
202010,201812,X0848424531375876030,98,X1789800747769946107,1,201,0,201812,650
202010,201612,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201612,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201701,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201701,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201702,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201702,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201703,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201703,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201703,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201704,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201704,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201704,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201705,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201705,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201705,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201706,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201706,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201706,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201707,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201707,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201707,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201708,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201708,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201708,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201709,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201709,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201709,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201710,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201710,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201710,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201711,X0866316143886259825,98,X6796954500463058666,1,199,0,201103,2700
202010,201711,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201711,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201712,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201712,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201801,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201801,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201802,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201802,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201803,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201803,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201804,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201804,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201805,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201805,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201806,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201806,X0866316143886259825,5,Y7549864757515978311,1,104,7,201601,5000
202010,201807,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201808,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201809,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201810,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201811,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201812,X0866316143886259825,5,Y2323606453982617365,1,104,7,201703,290
202010,201612,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201701,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201702,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201703,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201704,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201705,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201706,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201707,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201708,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201709,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201710,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201711,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201712,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201801,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201802,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201803,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201804,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201805,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201806,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201807,X0888038148131329959,98,X6754700312378652229,1,201,0,201307,460
202010,201612,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201701,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201702,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201703,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201704,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201705,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201706,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201707,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201708,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201709,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201710,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201711,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201712,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201801,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201802,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201803,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201804,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201805,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201806,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201807,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201808,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201809,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201810,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201811,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201812,X1053578104200330831,98,Y2448685681608299454,1,201,0,201303,2000
202010,201612,X1069545832401149615,98,Y7734977286927457634,1,202,0,201508,8400
202010,201701,X1069545832401149615,98,Y7734977286927457634,1,202,0,201508,8400
202010,201702,X1069545832401149615,98,Y7734977286927457634,1,202,0,201508,8400
202010,201703,X1069545832401149615,98,Y7734977286927457634,1,202,0,201508,8400
202010,201612,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201612,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201701,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201701,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201702,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201702,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201703,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201703,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201704,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201704,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201705,X1173800509457619603,5,X6875554947746448615,1,104,7,201705,2300
202010,201705,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201705,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201706,X1173800509457619603,5,X6875554947746448615,1,104,7,201705,2300
202010,201706,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201706,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
202010,201707,X1173800509457619603,5,X6875554947746448615,1,104,7,201705,2300
202010,201707,X1173800509457619603,5,Y2365237928974056481,1,104,7,201610,660
202010,201707,X1173800509457619603,3,Y4108182273985370689,1,101,0,201607,120000
